cluster	rep_chain	chain
9076	7tqy:A	7zcw:E
9076	7tqy:A	7zcw:F
9076	7tqy:A	7zcw:G
9076	7tqy:A	7zcw:H
9077	7tsq:C	7tsq:C
9078	7tsq:D	7tsq:D
9079	7tts:D	7tts:A
9079	7tts:D	7tts:B
9079	7tts:D	7tts:C
9079	7tts:D	7tts:D
9079	7tts:D	7tts:E
9079	7tts:D	7tts:F
9080	7tts:P	7tts:P
9080	7tts:P	7us2:P
9081	7tu7:A	7tu7:A
9081	7tu7:A	7tu7:B
9081	7tu7:A	7tu7:C
9081	7tu7:A	7tu7:D
9081	7tu7:A	7tu7:E
9081	7tu7:A	7tu7:F
9082	7tuv:A	2vnu:D
9082	7tuv:A	4pmw:B
9082	7tuv:A	7tuv:A
9083	7tux:A	7tux:A
9084	7tux:C	7tux:C
9085	7tux:D	7tux:D
9086	7twa:B	7twa:B
9087	7twe:B	2csg:A
9087	7twe:B	6akz:A
9087	7twe:B	7twe:B
9088	7txc:E	7txc:E
9089	7txg:A	3d1r:A
9089	7txg:A	3rpl:A
9089	7txg:A	3rpl:B
9089	7txg:A	3rpl:C
9089	7txg:A	3rpl:D
9089	7txg:A	5a5l:A
9089	7txg:A	6ayu:A
9089	7txg:A	6ayu:B
9089	7txg:A	7txb:B
9089	7txg:A	7txg:A
9089	7txg:A	7txg:B
9089	7txg:A	7txg:C
9089	7txg:A	7txg:D
9090	7txv:A	7txv:A
9090	7txv:A	7txv:B
9090	7txv:A	7txv:C
9090	7txv:A	7txv:D
9090	7txv:A	7wae:A
9090	7txv:A	7wae:B
9090	7txv:A	7wae:C
9090	7txv:A	7wae:D
9091	7txv:E	1rqf:T
9091	7txv:E	6npo:C
9091	7txv:E	7txv:E
9091	7txv:E	7txv:F
9091	7txv:E	7txv:G
9091	7txv:E	7txv:H
9091	7txv:E	8brn:B
9091	7txv:E	8x1n:A
9092	7txv:I	7txv:I
9092	7txv:I	7txv:J
9092	7txv:I	7txv:K
9092	7txv:I	7txv:L
9093	7tzz:A	1t9a:A
9093	7tzz:A	1t9a:B
9093	7tzz:A	5ahk:A
9093	7tzz:A	5ahk:B
9093	7tzz:A	6bd9:A
9093	7tzz:A	6bd9:B
9093	7tzz:A	6der:A
9093	7tzz:A	6lpi:A
9093	7tzz:A	6wo1:A
9093	7tzz:A	7egv:A
9093	7tzz:A	7egv:B
9093	7tzz:A	7tzz:A
9093	7tzz:A	8et5:A
9093	7tzz:A	8i07:A
9093	7tzz:A	8i07:B
9094	7u0t:B	1tco:C
9094	7u0t:B	4dz2:A
9094	7u0t:B	4dz2:B
9094	7u0t:B	4dz3:A
9094	7u0t:B	4dz3:B
9094	7u0t:B	5b8i:C
9094	7u0t:B	6tz6:F
9094	7u0t:B	6tz8:F
9094	7u0t:B	7u0t:B
9094	7u0t:B	7u0u:B
9095	7u2p:A	2bvl:A
9095	7u2p:A	2vl8:A
9095	7u2p:A	3srz:A
9095	7u2p:A	7s0y:A
9095	7u2p:A	7s0z:A
9095	7u2p:A	7u2p:A
9096	7u4h:A	7u4h:A
9097	7u58:B	4bs9:A
9097	7u58:B	4v1t:A
9097	7u58:B	4v1t:B
9097	7u58:B	7u58:A
9097	7u58:B	7u58:B
9098	7u5c:D	4y97:G
9098	7u5c:D	7opl:B
9098	7u5c:D	7u5c:D
9098	7u5c:D	8d9d:D
9098	7u5c:D	8g99:B
9098	7u5c:D	8g9f:B
9098	7u5c:D	8v6h:B
9099	7u5c:E	7u5c:E
9099	7u5c:E	8soj:A
9099	7u5c:E	8sok:A
9100	7u5c:F	7u5c:F
9101	7u5v:A	2w5z:A
9101	7u5v:A	6u9r:A
9101	7u5v:A	7u5v:A
9102	7u5v:C	7u5v:C
9103	7u8y:A	5ywt:A
9103	7u8y:A	6a46:A
9103	7u8y:A	6a46:B
9103	7u8y:A	6a47:A
9103	7u8y:A	7u8y:A
9103	7u8y:A	7u8y:B
9104	7u9k:F	7u9k:F
9105	7uai:H	6ht9:D
9105	7uai:H	6saz:D
9105	7uai:H	7auw:B
9105	7uai:H	7auw:D
9105	7uai:H	7uai:A
9105	7uai:H	7uai:H
9106	7uba:A	7uba:A
9106	7uba:A	8cww:P
9107	7ubk:B	7ubk:A
9107	7ubk:B	7ubk:B
9107	7ubk:B	7ubl:A
9108	7ucl:A	7uch:A
9108	7ucl:A	7uci:B
9108	7ucl:A	7ucl:A
9109	7uea:A	6m32:A
9109	7uea:A	6m32:a
9109	7uea:A	7uea:A
9109	7uea:A	7uea:a
9110	7uea:U	3bsd:A
9110	7uea:U	6m32:E
9110	7uea:U	6m32:F
9110	7uea:U	6m32:G
9110	7uea:U	7uea:U
9110	7uea:U	7uea:V
9110	7uea:U	7uea:W
9111	7uea:c	7uea:C
9111	7uea:c	7uea:c
9112	7ufg:A	7ufg:A
9112	7ufg:A	7ufg:B
9113	7ufg:C	7ufg:C
9113	7ufg:C	7ufg:D
9114	7ufs:A	7dd9:A
9114	7ufs:A	7dd9:C
9114	7ufs:A	7dd9:E
9114	7ufs:A	7dd9:G
9114	7ufs:A	7ufs:A
9114	7ufs:A	7ufs:B
9114	7ufs:A	7ufs:C
9114	7ufs:A	7ufs:D
9114	7ufs:A	7uft:A
9114	7ufs:A	7uft:B
9114	7ufs:A	7uft:C
9114	7ufs:A	7uft:D
9114	7ufs:A	7ufu:A
9114	7ufs:A	7ufu:B
9114	7ufs:A	7ufu:C
9114	7ufs:A	7ufu:D
9114	7ufs:A	7vqo:A
9114	7ufs:A	7vqo:B
9114	7ufs:A	7vqo:C
9114	7ufs:A	7vqo:D
9115	7ufx:C	7ufx:C
9116	7ug9:A	7ug9:A
9117	7uhy:B	7uhy:A
9117	7uhy:B	7uhy:B
9118	7uhy:C	7uhy:C
9119	7uhy:D	7uhy:D
9120	7uhy:I	7uhy:I
9121	7uhy:J	7nvx:Y
9121	7uhy:J	7q6i:Y
9121	7uhy:J	7uhy:J
9122	7ui4:A	7ui4:A
9123	7uii:a	7uii:a
9124	7uik:b	7uik:b
9125	7uik:c	7uik:c
9126	7uik:e	7uik:e
9127	7uik:n	7uik:n
9128	7uik:o	7uik:o
9129	7uik:p	7uik:p
9130	7uj4:A	7uj4:A
9130	7uj4:A	7uj4:B
9131	7uk1:B	7pu5:A
9131	7uk1:B	7pu5:B
9131	7uk1:B	7uk1:A
9131	7uk1:B	7uk1:B
9132	7uk7:A	7uk7:A
9133	7ukh:A	7ukh:A
9133	7ukh:A	7ukh:B
9133	7ukh:A	7ukh:C
9133	7ukh:A	7ukh:D
9134	7ulk:A	1y4s:A
9134	7ulk:A	1y4s:B
9134	7ulk:A	4ivg:A
9134	7ulk:A	4z1i:C
9134	7ulk:A	7ulk:A
9134	7ulk:A	7ulk:B
9135	7upi:C	7upi:C
9136	7upn:F	7upn:C
9136	7upn:F	7upn:F
9137	7upt:G	5k4l:F
9137	7upt:G	5k4l:G
9137	7upt:G	5v9p:B
9137	7upt:G	6az0:G
9137	7upt:G	6pdw:G
9137	7upt:G	6pdy:G
9137	7upt:G	7upt:G
9138	7uq2:A	7uq2:A
9138	7uq2:A	7uq2:B
9138	7uq2:A	7uq2:C
9138	7uq2:A	7uq2:D
9138	7uq2:A	7uq2:E
9138	7uq2:A	7uq2:F
9139	7uqj:C	7uqj:A
9139	7uqj:C	7uqj:B
9139	7uqj:C	7uqj:C
9139	7uqj:C	7uqj:D
9139	7uqj:C	7uqj:E
9139	7uqj:C	7uqj:F
9140	7uqj:G	7uqj:G
9141	7uqx:B	7aua:A
9141	7uqx:B	7aua:B
9141	7uqx:B	7sck:A
9141	7uqx:B	7sck:B
9141	7uqx:B	7uqx:A
9141	7uqx:B	7uqx:B
9142	7urc:A	7urc:A
9143	7urp:A	7urp:A
9144	7us1:A	7us1:A
9145	7usd:B	7usd:B
9145	7usd:B	7use:B
9146	7usd:C	7usd:C
9147	7usd:D	3pp5:A
9147	7usd:D	7usd:D
9147	7usd:D	7use:D
9148	7usd:E	7usd:E
9148	7usd:E	7use:E
9149	7use:A	7usd:A
9149	7use:A	7use:A
9150	7use:C	7use:C
9151	7usf:B	7ku7:A
9151	7usf:B	7ku7:B
9151	7usf:B	7ku7:C
9151	7usf:B	7ku7:D
9151	7usf:B	7ku7:E
9151	7usf:B	7ku7:F
9151	7usf:B	7ku7:G
9151	7usf:B	7ku7:H
9151	7usf:B	7usf:A
9151	7usf:B	7usf:B
9151	7usf:B	7usf:C
9151	7usf:B	7usf:D
9152	7usl:C	7usl:C
9153	7usm:A	7usl:A
9153	7usm:A	7usm:A
9154	7usw:A	7usw:A
9154	7usw:A	7usw:B
9154	7usw:A	7usy:A
9154	7usw:A	7usy:B
9155	7usw:D	7usw:D
9155	7usw:D	7usw:F
9155	7usw:D	7usy:D
9155	7usw:D	7usy:F
9156	7usy:J	7usy:J
9157	7usz:A	7usz:A
9157	7usz:A	7usz:B
9158	7uui:m	7uui:m
9159	7uva:D	7uv9:K
9159	7uva:D	7uva:D
9160	7uva:E	7uva:E
9161	7uva:F	7uva:F
9162	7uwv:A	7uwv:A
9162	7uwv:A	7uww:A
9163	7uy5:E	6d6v:E
9163	7uy5:E	7uy5:E
9163	7uy5:E	7uy6:E
9164	7uy5:H	7uy5:H
9164	7uy5:H	7uy6:H
9165	7uy5:I	7uy5:I
9165	7uy5:I	7uy7:A
9166	7uy5:J	7uy5:J
9167	7uy5:K	7uy5:K
9167	7uy5:K	7uy7:C
9168	7uy6:D	3u50:C
9168	7uy6:D	6d6v:D
9168	7uy6:D	7uy5:D
9168	7uy6:D	7uy6:D
9169	7uy6:F	6d6v:F
9169	7uy6:F	7uy5:F
9169	7uy6:F	7uy6:F
9170	7uy6:G	7uy5:G
9170	7uy6:G	7uy6:G
9171	7uy7:B	7uy7:B
9172	7uy7:D	7uy7:D
9173	7uy7:E	7uy7:E
9174	7uy8:A	7uy8:A
9175	7uy8:B	7uy8:B
9176	7uy8:C	4bpw:A
9176	7uy8:C	4lim:A
9176	7uy8:C	4rr2:C
9176	7uy8:C	7opl:C
9176	7uy8:C	7u5c:A
9176	7uy8:C	7uy8:C
9176	7uy8:C	8d9d:A
9176	7uy8:C	8g9f:D
9176	7uy8:C	8v6h:D
9177	7uy8:D	7uy8:D
9178	7v09:A	7v09:A
9179	7v0f:B	7v0f:A
9179	7v0f:B	7v0f:B
9180	7v0h:A	7v0h:A
9181	7v0h:B	7v0h:B
9182	7v0h:C	7v0h:C
9183	7v0h:D	7v0h:D
9184	7v1g:A	7v1g:A
9185	7v2z:A	2jlv:A
9185	7v2z:A	7v2z:A
9185	7v2z:A	8gzr:B
9186	7v3k:B	7v3k:A
9186	7v3k:B	7v3k:B
9187	7v4f:B	7v4f:B
9187	7v4f:B	7v4m:B
9188	7v4y:B	7v4y:A
9188	7v4y:B	7v4y:B
9189	7v55:A	7v55:A
9190	7v57:A	7v57:A
9190	7v57:A	7w5v:A
9191	7v6d:B	7v6d:B
9192	7v6p:A	7v6p:A
9193	7v8g:A	7v8g:A
9194	7v8g:C	7v8g:C
9195	7v9n:A	7v9n:A
9196	7vb4:A	7vb4:A
9196	7vb4:A	7vb4:B
9196	7vb4:A	7vw5:A
9197	7vbo:A	7vbo:A
9198	7vbq:A	5m0t:A
9198	7vbq:A	5m0t:B
9198	7vbq:A	5ybl:A
9198	7vbq:A	5ybl:D
9198	7vbq:A	5ybq:A
9198	7vbq:A	5ybq:B
9198	7vbq:A	5zm3:B
9198	7vbq:A	6k0e:B
9198	7vbq:A	7vbq:A
9198	7vbq:A	7vbq:B
9199	7vcm:B	7vcm:B
9200	7ve5:B	7ve5:A
9200	7ve5:B	7ve5:B
9201	7vfr:A	2z8d:B
9201	7vfr:A	2z8e:B
9201	7vfr:A	7vfr:A
9202	7vfv:D	6jpa:C
9202	7vfv:D	7vfv:D
9202	7vfv:D	8fd7:C
9203	7vg3:A	7vg3:A
9204	7vg8:A	6we1:D
9204	7vg8:A	7vg8:A
9205	7vgm:A	7vgm:A
9206	7vi0:A	7vi0:A
9207	7vjo:A	7vjo:A
9207	7vjo:A	7vjo:B
9208	7vlm:A	7vlm:A
9209	7vlz:A	7vlz:A
9209	7vlz:A	7xeb:A
9210	7vlz:B	7vlz:B
9211	7vlz:C	7vlz:C
9212	7vmw:C	7vmw:C
9213	7vmx:A	7vmx:A
9214	7vnn:A	7vnn:A
9214	7vnn:A	7vnn:B
9214	7vnn:A	7vnn:C
9214	7vnn:A	7vnn:D
9214	7vnn:A	7vnn:E
9214	7vnn:A	7vnn:F
9214	7vnn:A	7vnn:G
9215	7vnr:A	7tci:A
9215	7vnr:A	7tci:C
9215	7vnr:A	7tci:E
9215	7vnr:A	7tci:G
9215	7vnr:A	7vnp:A
9215	7vnr:A	7vnp:C
9215	7vnr:A	7vnp:E
9215	7vnr:A	7vnp:G
9215	7vnr:A	7vnr:A
9215	7vnr:A	7vnr:C
9215	7vnr:A	7vnr:E
9215	7vnr:A	7vnr:G
9216	7vpf:B	3ju2:A
9216	7vpf:B	7vpf:A
9216	7vpf:B	7vpf:B
9217	7vpp:B	7vpp:B
9218	7vqa:A	7vqa:A
9218	7vqa:A	7vqa:B
9219	7vsp:B	7vsp:B
9219	7vsp:B	7vsq:C
9219	7vsp:B	7wsj:A
9219	7vsp:B	7wsj:B
9220	7vu0:B	7vu0:B
9220	7vu0:B	7vu2:A
9221	7vuk:A	7vuk:A
9222	7vvy:E	7vvy:E
9222	7vvy:E	7zvw:E
9223	7vw2:B	7vw2:A
9223	7vw2:B	7vw2:B
9224	7vws:B	7vws:B
9225	7vyx:B	7vyx:B
9226	7vzn:B	7vzn:A
9226	7vzn:B	7vzn:B
9227	7vzr:A	7vzr:A
9227	7vzr:A	7vzr:a
9228	7vzr:C	7vzr:C
9229	7vzr:c	7vzr:c
9230	7vzr:e	7vzr:E
9230	7vzr:e	7vzr:e
9231	7vzr:f	7vzr:F
9231	7vzr:f	7vzr:f
9232	7vzr:g	7vzr:G
9232	7vzr:g	7vzr:g
9233	7w02:A	7w02:A
9234	7w0d:F	7w0d:F
9235	7w0d:G	7w0d:B
9235	7w0d:G	7w0d:G
9236	7w0e:A	7w0d:A
9236	7w0e:A	7w0e:A
9237	7w0e:B	7w0e:B
9238	7w15:A	5igw:A
9238	7w15:A	5uxa:A
9238	7w15:A	5uxc:A
9238	7w15:A	7w15:A
9239	7w1m:C	7w1m:C
9240	7w1m:D	7w1m:D
9241	7w2i:B	7w2i:A
9241	7w2i:B	7w2i:B
9241	7w2i:B	7w2i:C
9241	7w2i:B	7w2i:D
9242	7w5c:Q	7w5c:Q
9243	7w5i:B	7w5i:B
9244	7w5p:A	7vpn:B
9244	7w5p:A	7w5p:A
9244	7w5p:A	7w5p:D
9244	7w5p:A	7w5p:G
9244	7w5p:A	7w5p:H
9245	7w64:E	7w64:D
9245	7w64:E	7w64:E
9245	7w64:E	7w64:F
9246	7w64:J	7w64:J
9246	7w64:J	7w64:K
9246	7w64:J	7w64:L
9247	7w6z:A	7w6x:A
9247	7w6z:A	7w6z:A
9248	7w79:B	7w79:B
9249	7w7g:A	7w7g:A
9250	7w7g:B	7w7g:B
9251	7w7g:C	7w7g:C
9252	7w7g:D	7w7g:D
9253	7w7h:B	7w7h:A
9253	7w7h:B	7w7h:B
9254	7w86:A	7o4e:B
9254	7w86:A	7w86:A
9255	7w8d:B	7w8d:A
9255	7w8d:B	7w8d:B
9256	7wae:J	7wae:J
9256	7wae:J	7wae:K
9256	7wae:J	7wae:L
9256	7wae:J	7wae:M
9257	7wbo:A	7wbo:A
9258	7wc8:A	7wc4:A
9258	7wc8:A	7wc8:A
9259	7wcf:A	7wcf:A
9260	7wdb:A	7b05:A
9260	7wdb:A	7b05:B
9260	7wdb:A	7b05:C
9260	7wdb:A	7b05:D
9260	7wdb:A	7b1g:A
9260	7wdb:A	7b1g:B
9260	7wdb:A	7b1g:C
9260	7wdb:A	7b1g:D
9260	7wdb:A	7dxb:A
9260	7wdb:A	7dxb:B
9260	7wdb:A	7dxb:C
9260	7wdb:A	7dxb:D
9260	7wdb:A	7dxg:A
9260	7wdb:A	7dxg:B
9260	7wdb:A	7dxg:C
9260	7wdb:A	7dxg:D
9260	7wdb:A	7wdb:A
9260	7wdb:A	7wdb:B
9260	7wdb:A	7wdb:C
9260	7wdb:A	7wdb:D
9260	7wdb:A	7x6i:A
9260	7wdb:A	7x6i:B
9260	7wdb:A	7x6i:C
9260	7wdb:A	7x6i:D
9261	7wdu:A	7wdu:A
9262	7weg:B	7weg:B
9263	7weg:C	7weg:C
9264	7wg1:B	7wg1:B
9264	7wg1:B	8fzr:A
9265	7wge:A	7wge:A
9266	7wgu:A	7wgu:A
9267	7wh1:A	7wh0:A
9267	7wh1:A	7wh1:A
9268	7wht:A	7wht:A
9268	7wht:A	7wht:B
9268	7wht:A	7wht:C
9268	7wht:A	7wht:D
9268	7wht:A	7wht:E
9268	7wht:A	7wht:F
9269	7wik:D	7wik:C
9269	7wik:D	7wik:D
9270	7wiw:B	7wiw:B
9271	7wj6:B	7wj6:A
9271	7wj6:B	7wj6:B
9272	7wjl:A	7wjl:A
9273	7wjn:B	7wjn:A
9273	7wjn:B	7wjn:B
9274	7wrg:B	7wrg:A
9274	7wrg:B	7wrg:B
9275	7wrx:C	7wrx:A
9275	7wrx:C	7wrx:B
9275	7wrx:C	7wrx:C
9275	7wrx:C	7wrx:D
9275	7wrx:C	7wrx:E
9275	7wrx:C	7wrx:F
9276	7wsu:A	7wsu:A
9277	7wsu:B	7wsu:B
9278	7wsz:B	7wsz:A
9278	7wsz:B	7wsz:B
9279	7wt3:D	7wt3:D
9280	7wt3:F	7wt3:F
9281	7wt4:C	7wt4:C
9282	7wt5:F	7wt5:F
9283	7wua:D	7wua:B
9283	7wua:D	7wua:D
9284	7wum:X	7wum:X
9285	7ww4:A	7ww4:A
9286	7wwn:A	7wrk:A
9286	7wwn:A	7wwn:A
9287	7wx3:B	7wx3:A
9287	7wx3:B	7wx3:B
9287	7wx3:B	7wx3:C
9287	7wx3:B	7wx3:D
9288	7wx3:E	7wx3:E
9288	7wx3:E	7wx3:F
9288	7wx3:E	7wx3:G
9288	7wx3:E	7wx3:H
9289	7wyg:B	7wyg:B
9290	7wz0:G	7wz0:G
9291	7wzb:A	7wzb:A
9291	7wzb:A	7wzb:B
9292	7x0r:A	7x0r:A
9293	7x0z:B	7rr9:A
9293	7x0z:B	7rr9:B
9293	7x0z:B	7x0z:A
9293	7x0z:B	7x0z:B
9294	7x36:A	7x2x:A
9294	7x36:A	7x36:A
9294	7x36:A	7x36:B
9294	7x36:A	7x36:C
9294	7x36:A	7x36:D
9295	7x4t:B	6e0l:A
9295	7x4t:B	6e0n:A
9295	7x4t:B	7x4g:A
9295	7x4t:B	7x4p:A
9295	7x4t:B	7x4q:B
9295	7x4t:B	7x4t:A
9295	7x4t:B	7x4t:B
9296	7x56:A	7x56:A
9296	7x56:A	7x56:B
9296	7x56:A	7x56:C
9296	7x56:A	7x56:D
9296	7x56:A	7x56:E
9297	7x6v:A	6klc:A
9297	7x6v:A	7ckl:A
9297	7x6v:A	7ela:A
9297	7x6v:A	7och:L
9297	7x6v:A	7oe7:L
9297	7x6v:A	7oeb:L
9297	7x6v:A	7ojl:L
9297	7x6v:A	7x6s:A
9297	7x6v:A	7x6v:A
9298	7x6v:B	7ckl:B
9298	7x6v:B	7ckm:B
9298	7x6v:B	7eju:B
9298	7x6v:B	7el9:B
9298	7x6v:B	7el9:E
9298	7x6v:B	7ela:B
9298	7x6v:B	7elb:B
9298	7x6v:B	7elb:D
9298	7x6v:B	7elc:B
9298	7x6v:B	7vh1:B
9298	7x6v:B	7x6v:B
9299	7x78:A	4c25:A
9299	7x78:A	6btg:A
9299	7x78:A	7x78:A
9300	7x7h:C	7dob:A
9300	7x7h:C	7x7h:A
9300	7x7h:C	7x7h:C
9301	7x7h:D	1rzr:S
9301	7x7h:D	1rzr:Y
9301	7x7h:D	7x7h:B
9301	7x7h:D	7x7h:D
9302	7x8e:E	7x8e:A
9302	7x8e:E	7x8e:E
9303	7x9i:A	3a6v:A
9303	7x9i:A	3a6v:B
9303	7x9i:A	3ffu:A
9303	7x9i:A	3ffu:B
9303	7x9i:A	3hhj:A
9303	7x9i:A	7syc:A
9303	7x9i:A	7x9i:A
9304	7xbk:G	4lj9:A
9304	7xbk:G	7us2:A
9304	7xbk:G	7us2:B
9304	7xbk:G	7us2:C
9304	7xbk:G	7us2:D
9304	7xbk:G	7us2:E
9304	7xbk:G	7us2:F
9304	7xbk:G	7xbk:A
9304	7xbk:G	7xbk:B
9304	7xbk:G	7xbk:C
9304	7xbk:G	7xbk:D
9304	7xbk:G	7xbk:E
9304	7xbk:G	7xbk:F
9304	7xbk:G	7xbk:G
9304	7xbk:G	7xbk:H
9304	7xbk:G	7xbk:I
9305	7xca:B	7xca:A
9305	7xca:B	7xca:B
9306	7xeb:D	7xeb:C
9306	7xeb:D	7xeb:D
9307	7xeb:F	7xeb:E
9307	7xeb:F	7xeb:F
9308	7xeb:J	7xeb:I
9308	7xeb:J	7xeb:J
9309	7xez:A	7xez:A
9310	7xfg:B	7xfg:B
9311	7xg1:A	7xfz:A
9311	7xg1:A	7xg1:A
9311	7xg1:A	7xg2:A
9311	7xg1:A	7xg3:A
9312	7xg1:B	7xfz:B
9312	7xg1:B	7xg1:B
9312	7xg1:B	7xg2:B
9312	7xg1:B	7xg3:B
9313	7xg2:H	7xfz:H
9313	7xg2:H	7xg2:H
9313	7xg2:H	7xg3:H
9314	7xg3:G	7xfz:C
9314	7xg3:G	7xfz:D
9314	7xg3:G	7xg1:C
9314	7xg3:G	7xg1:D
9314	7xg3:G	7xg1:E
9314	7xg3:G	7xg1:F
9314	7xg3:G	7xg1:G
9314	7xg3:G	7xg2:C
9314	7xg3:G	7xg2:D
9314	7xg3:G	7xg2:E
9314	7xg3:G	7xg2:F
9314	7xg3:G	7xg2:G
9314	7xg3:G	7xg3:C
9314	7xg3:G	7xg3:D
9314	7xg3:G	7xg3:E
9314	7xg3:G	7xg3:F
9314	7xg3:G	7xg3:G
9315	7xg3:L	7xg3:L
9316	7xga:A	7xga:A
9317	7xgt:A	7xgt:A
9317	7xgt:A	7xgt:B
9318	7xha:B	6itc:B
9318	7xha:B	7xha:B
9319	7xht:A	7xht:A
9320	7xjg:B	7xjg:A
9320	7xjg:B	7xjg:B
9321	7xjg:C	7xjg:C
9322	7xjg:J	7xjg:J
9323	7xk6:A	7xk6:A
9324	7xk6:B	7xk6:B
9325	7xk6:C	7xk6:C
9326	7xk6:D	7xk6:D
9327	7xk6:F	7xk6:F
9328	7xkq:H	3oaa:f
9328	7xkq:H	5hkk:H
9328	7xkq:H	7xkq:H
9328	7xkq:H	7yry:e
9329	7xks:A	2ewe:A
9329	7xks:A	7bbv:B
9329	7xks:A	7xks:A
9330	7xld:A	7xld:A
9331	7xmj:A	3fcy:A
9331	7xmj:A	3fcy:B
9331	7xmj:A	3fcy:C
9331	7xmj:A	3m81:A
9331	7xmj:A	3m81:B
9331	7xmj:A	3m81:C
9331	7xmj:A	3m81:D
9331	7xmj:A	3m81:E
9331	7xmj:A	3m81:F
9331	7xmj:A	7xmj:A
9331	7xmj:A	7xmj:C
9332	7xml:D	7xml:C
9332	7xml:D	7xml:D
9333	7xmu:A	7xmu:A
9333	7xmu:A	7xmu:B
9333	7xmu:A	7xmu:C
9333	7xmu:A	7xmu:D
9333	7xmu:A	7xmu:E
9333	7xmu:A	7xmu:F
9333	7xmu:A	8dbi:A
9333	7xmu:A	8dbi:B
9333	7xmu:A	8dbi:C
9333	7xmu:A	8dbi:D
9333	7xmu:A	8dbi:E
9333	7xmu:A	8dbi:F
9334	7xmw:A	7xmw:A
9334	7xmw:A	7xmw:B
9335	7xp1:A	6z74:A
9335	7xp1:A	6z74:B
9335	7xp1:A	6z74:C
9335	7xp1:A	6z74:D
9335	7xp1:A	6zab:A
9335	7xp1:A	7u5q:B
9335	7xp1:A	7xp1:A
9336	7xqz:A	7xqz:A
9337	7xrk:A	7xrk:A
9337	7xrk:A	7xrk:D
9337	7xrk:A	7xrl:A
9337	7xrk:A	7xrl:D
9338	7xrk:C	7xrk:C
9338	7xrk:C	7xrk:F
9338	7xrk:C	7xrl:C
9338	7xrk:C	7xrl:F
9339	7xrl:E	7xrk:B
9339	7xrl:E	7xrk:E
9339	7xrl:E	7xrl:B
9339	7xrl:E	7xrl:E
9340	7xrx:C	7xrx:C
9341	7xuf:D	7xuf:A
9341	7xuf:D	7xuf:B
9341	7xuf:D	7xuf:C
9341	7xuf:D	7xuf:D
9342	7xur:A	7xur:A
9343	7xur:B	7xur:B
9343	7xur:B	7zxe:b
9344	7xur:C	7xur:C
9345	7xw2:A	7xw2:A
9346	7xw8:A	7xw8:A
9347	7xwe:A	3nih:A
9347	7xwe:A	3nik:D
9347	7xwe:A	5tda:A
9347	7xwe:A	5tdc:A
9347	7xwe:A	6kgi:B
9347	7xwe:A	7wum:A
9347	7xwe:A	7xwe:A
9347	7xwe:A	7xwe:B
9348	7xx1:A	7xx1:A
9348	7xx1:A	7xx1:B
9348	7xx1:A	7xx1:C
9348	7xx1:A	7xx1:D
9349	7xyo:B	7xyo:A
9349	7xyo:B	7xyo:B
9350	7xyr:A	7sf2:A
9350	7xyr:A	7sf2:B
9350	7xyr:A	7sf2:D
9350	7xyr:A	7xyr:A
9351	7xyz:A	7xt2:A
9351	7xyz:A	7xt2:B
9351	7xyz:A	7xyz:A
9351	7xyz:A	7xyz:B
9351	7xyz:A	7xz2:A
9351	7xyz:A	7xz2:B
9352	7y01:A	3h15:A
9352	7y01:A	7y01:A
9353	7y0f:A	6kd5:A
9353	7y0f:A	7y0f:A
9354	7y0i:B	2k17:P
9354	7y0i:B	2l75:B
9354	7y0i:B	2lbm:C
9354	7y0i:B	2rr4:B
9354	7y0i:B	5tbn:C
9354	7y0i:B	6e86:A
9354	7y0i:B	6qxz:B
9354	7y0i:B	7y0i:B
9354	7y0i:B	7zez:D
9355	7y1t:D	7y1t:D
9356	7y3w:A	7y3w:A
9356	7y3w:A	7y3w:B
9356	7y3w:A	7y3x:A
9357	7y3x:B	7y3x:B
9358	7y43:A	7y43:A
9359	7y4a:F	7y4a:F
9360	7y5g:A	6xpd:A
9360	7y5g:A	6xpd:B
9360	7y5g:A	6xpe:A
9360	7y5g:A	6xpe:B
9360	7y5g:A	7y5g:A
9360	7y5g:A	7y5g:B
9361	7y5n:D	7y5n:D
9362	7y63:B	7y63:A
9362	7y63:B	7y63:B
9362	7y63:B	8jun:A
9362	7y63:B	8jun:B
9363	7y6m:B	7y6m:A
9363	7y6m:B	7y6m:B
9364	7y7o:A	7y7o:A
9365	7y7q:B	7y7q:A
9365	7y7q:B	7y7q:B
9366	7y84:C	7xss:C
9366	7y84:C	7y84:C
9366	7y84:C	7y8y:B
9366	7y84:C	8eex:B
9366	7y84:C	8gu6:D
9367	7y9g:B	7y9g:A
9367	7y9g:B	7y9g:B
9368	7yab:A	7y7l:A
9368	7yab:A	7yab:A
9369	7yaj:A	1wpg:A
9369	7yaj:A	1wpg:B
9369	7yaj:A	1wpg:C
9369	7yaj:A	1wpg:D
9369	7yaj:A	2zbd:A
9369	7yaj:A	3b9r:A
9369	7yaj:A	3kdp:C
9369	7yaj:A	3w5a:A
9369	7yaj:A	3w5a:B
9369	7yaj:A	4hyt:A
9369	7yaj:A	4nab:A
9369	7yaj:A	5ztf:A
9369	7yaj:A	6jxj:A
9369	7yaj:A	6lle:A
9369	7yaj:A	6zhh:A
9369	7yaj:A	7qtv:A
9369	7yaj:A	7qtv:C
9369	7yaj:A	7wz0:A
9369	7yaj:A	7yaj:A
9369	7yaj:A	8ijl:A
9369	7yaj:A	8iws:A
9370	7ybc:A	7ybc:A
