PDB ID,Receptor chain,Ligand,Ligand chain,Ligand Number
8fnd,A,MG,A,1
8fnd,A,MG,A,2
8fnd,A,ZN,A,1
8fnd,G,MG,G,1
8fnd,G,MG,G,2
8fnd,G,ZN,G,1
8fng,A,MG,A,1
8fng,A,MG,A,2
8fng,A,ZN,A,1
8fng,G,MG,G,1
8fng,G,MG,G,2
8fng,G,ZN,G,1
8fnh,A,MG,A,1
8fnh,A,MG,A,2
8fnh,A,ZN,A,1
8fnh,G,MG,G,1
8fnh,G,MG,G,2
8fnh,G,ZN,G,1
8fnj,A,MG,A,1
8fnj,A,MG,A,2
8fnj,A,ZN,A,1
8fnj,G,MG,G,1
8fnj,G,MG,G,2
8fnj,G,ZN,G,1
8fnl,A,MG,A,1
8fnl,A,MG,A,2
8fnl,A,ZN,A,1
8fnl,G,MG,G,1
8fnl,G,MG,G,2
8fnl,G,ZN,G,1
8fnm,A,MG,A,1
8fnm,A,MG,A,2
8fnm,A,ZN,A,1
8fnm,G,MG,G,1
8fnm,G,MG,G,2
8fnm,G,ZN,G,1
8fnn,A,MG,A,1
8fnn,A,MG,A,2
8fnn,A,ZN,A,1
8fnn,G,MG,G,1
8fnn,G,MG,G,2
8fnn,G,ZN,G,1
8fno,A,MG,A,1
8fno,A,MG,A,2
8fno,A,ZN,A,1
8fno,G,MG,G,1
8fno,G,MG,G,2
8fno,G,ZN,G,1
8fnp,A,MG,A,1
8fnp,A,MG,A,2
8fnp,A,ZN,A,1
8fnp,G,MG,G,1
8fnp,G,MG,G,2
8fnp,G,ZN,G,1
8fnq,A,MG,A,1
8fnq,A,MG,A,2
8fnq,A,ZN,A,1
8fnq,G,MG,G,1
8fnq,G,MG,G,2
8fnq,G,ZN,G,1
8fnv,A,ZN,A,1
8fnv,B,ZN,B,1
8fnv,C,ZN,C,1
8fnv,D,ZN,D,1
8fnv,E,ZN,E,1
8fnv,F,ZN,F,1
8fnv,G,ZN,G,1
8fnv,H,ZN,H,1
8fnv,I,ZN,I,1
8fnv,J,ZN,J,1
8fnv,K,ZN,K,1
8fnv,L,ZN,L,1
8fnw,A,ZN,A,1
8fnw,B,ZN,B,1
8fnw,C,ZN,C,1
8fnw,D,ZN,D,1
8fnw,E,ZN,E,1
8fnw,F,ZN,F,1
8fnw,G,ZN,G,1
8fnw,H,ZN,H,1
8fnw,I,ZN,I,1
8fnw,J,ZN,J,1
8fnw,K,ZN,K,1
8fnw,L,ZN,L,1
8fny,A,ZN,A,1
8fny,B,CA,B,1
8fny,B,CA,B,2
8fny,C,ZN,C,1
8fny,D,CA,D,1
8fny,D,CA,D,2
8fo2,B,MG,B,1
8fo6,A,ZN,A,1
8fo6,B,CA,B,1
8fo6,B,CA,B,2
8foa,A,ZN,A,1
8foa,C,ZN,C,1
8fog,A,CA,A,1
8fom,QN,ZN,QN,1
8fom,XN,ZN,XN,1
8fom,YP,MG,YP,1
8fom,YQ,MG,YQ,1
8fom,YR,MG,YR,1
8fon,QC,MG,QJ,1
8fon,QF,MG,QF,1
8fon,QJ,MG,QJ,1
8fon,QM,MG,QM,1
8fon,QN,ZN,QN,1
8fon,R4,ZN,R4,1
8fon,R5,ZN,R5,1
8fon,R6,ZN,R6,1
8fon,R9,ZN,R9,1
8fon,RD,MG,RA,1
8fon,RQ,MG,RQ,1
8fon,RY,MG,RY,1
8fon,RY,ZN,RY,1
8fon,XE,MG,XE,1
8fon,XK,MG,XK,1
8fon,XN,ZN,XN,1
8fon,XQ,MG,XQ,1
8fon,Y5,ZN,Y5,1
8fon,Y6,ZN,Y6,1
8fon,Y9,ZN,Y9,1
8fon,YD,MG,YD,1
8fon,YD,MG,YD,2
8fon,YD,MG,YD,3
8fon,YE,MG,YE,1
8fon,YE,MG,YE,2
8fon,YX,MG,YX,1
8fon,YY,MG,YY,1
8fon,YY,ZN,YY,1
8fp5,A,MG,A,1
8fqc,A,FE,A,1
8fqx,A,ZN,A,1
8fqy,A,ZN,A,1
8fqz,A,ZN,A,1
8fr1,A,ZN,A,1
8fr2,A,ZN,A,1
8fr4,A,ZN,A,1
8fr9,B,MG,B,1
8frj,A,ZN,A,1
8frk,A,ZN,A,1
8frr,A,CA,A,1
8fru,j,ZN,j,1
8fru,m,ZN,m,1
8fs3,C,MG,C,1
8fs4,C,MG,C,1
8fs5,A,MG,A,1
8fs5,C,MG,C,1
8fs6,A,MG,A,1
8fs7,A,MG,A,1
8fs8,A,MG,A,1
8fs8,C,MG,C,1
8fta,A,ZN,A,1
8ftd,J,MG,J,1
8ftd,J,ZN,J,1
8ftd,J,ZN,J,2
8ftp,A,CA,A,1
8ftp,B,CA,B,1
8ftr,A,ZN,A,1
8fts,A,ZN,A,1
8ftv,A,ZN,A,1
8ful,A,FE,A,1
8ful,B,FE,B,1
8ful,B,FE,B,2
8ful,C,FE,C,1
8ful,D,FE,D,1
8ful,D,FE,D,2
8ful,E,FE,E,1
8ful,F,FE,F,1
8ful,F,FE,F,2
8ful,G,FE,G,1
8ful,H,FE,H,1
8ful,H,FE,H,2
8fum,A,FE,A,1
8fum,B,FE,B,1
8fum,B,FE,B,2
8fum,C,FE,C,1
8fum,D,FE,D,1
8fum,D,FE,D,2
8fum,E,FE,E,1
8fum,F,FE,F,1
8fum,F,FE,F,2
8fum,G,FE,G,1
8fum,H,FE,H,1
8fum,H,FE,H,2
8fun,A,MN,A,1
8fun,B,MN,B,1
8fun,B,FE,B,1
8fun,C,MN,C,1
8fun,D,MN,D,1
8fun,D,MN,D,2
8fuo,A,FE,A,1
8fuo,B,FE,B,1
8fuo,B,FE,B,2
8fuo,C,FE,C,1
8fuo,D,FE,D,1
8fuo,D,FE,D,2
8fv3,A,MG,A,1
8fv3,B,MG,B,1
8fv3,D,MG,D,1
8fv4,A,MG,A,1
8fv4,C,MG,C,1
8fvi,1,ZN,1,1
8fvi,A,ZN,A,1
8fvj,1,ZN,1,1
8fvj,6,ZN,6,1
8fvr,G,ZN,G,1
8fvr,G,ZN,G,2
8fvr,G,MG,G,1
8fvu,A,ZN,A,1
8fvu,A,ZN,A,2
8fvu,A,ZN,A,3
8fvv,A,FE,A,1
8fvv,A,FE,A,2
8fvv,B,FE,B,1
8fvv,B,FE,B,2
8fvv,C,FE,C,1
8fvv,C,FE,C,2
8fvv,D,FE,D,1
8fvv,D,FE,D,2
8fvv,E,FE,E,1
8fvv,E,FE,E,2
8fvv,F,FE,F,1
8fvv,F,FE,F,2
8fvw,G,ZN,G,1
8fvw,G,ZN,G,2
8fvw,G,MG,G,1
8fvy,a,ZN,a,1
8fw5,D,MG,D,1
8fwn,A,ZN,A,1
8fwo,A,ZN,A,1
8fxc,A,ZN,A,1
8fxd,5,MN,5,1
8fxd,5,MN,5,2
8fxd,A,MN,A,1
8fxd,A,MN,A,2
8fxd,B,MN,B,1
8fxd,B,MN,B,2
8fxd,M,MN,M,1
8fxd,M,MN,M,2
8fxd,S,MN,S,1
8fxd,S,MN,S,2
8fxd,Y,MN,Y,1
8fxd,Y,MN,Y,2
8fxt,A,CA,A,1
8fxu,A,CA,A,1
8fyh,A,ZN,A,1
8fyh,A,ZN,A,2
8fyh,A,ZN,A,3
8fyh,A,ZN,A,4
8fyh,A,ZN,A,5
8fyh,A,ZN,A,6
8fyh,A,ZN,A,7
8fyh,G,ZN,G,1
8fyh,G,ZN,G,2
8fyh,G,ZN,G,3
8fyh,G,ZN,G,4
8fyh,G,ZN,G,5
8fyh,G,ZN,G,6
8fyh,G,ZN,G,7
8fyo,A,CA,A,1
8fyo,A,CA,A,2
8fyp,A,CA,A,1
8fyp,A,CA,A,2
8fyq,A,CA,A,1
8fyq,A,CA,A,2
8fyr,A,CA,A,1
8fyr,A,CA,A,2
8fys,A,CA,A,1
8fys,A,CA,A,2
8fz4,A,MG,A,1
8fz4,B,MG,B,1
8fzk,C,MG,C,1
8fzq,A,MG,A,1
8fzq,A,MG,A,2
8fzr,A,ZN,A,1
8fzv,A,MG,A,1
8g00,J,MG,J,1
8g0a,A,MG,A,1
8g0a,B,MG,B,1
8g0a,E,MG,E,1
8g0e,E,MG,E,1
8g0h,A,ZN,A,1
8g0h,A,ZN,A,2
8g0h,C,ZN,C,1
8g0h,C,ZN,C,2
8g1l,A,CA,A,1
8g1l,A,MG,A,1
8g1l,A,MG,A,2
8g1l,A,MG,A,3
8g1m,A,CA,A,1
8g1n,A,MG,A,1
8g1n,B,MG,B,1
8g1s,J,MG,J,1
8g1z,A,ZN,A,1
8g20,A,ZN,A,1
8g20,B,ZN,B,1
8g29,10,MG,10,1
8g29,10,MG,10,2
8g29,11,MG,11,1
8g29,12,MG,12,1
8g29,12,MG,12,2
8g29,13,MG,13,1
8g29,13,MG,13,2
8g29,14,MG,14,1
8g29,14,ZN,14,1
8g29,15,MG,15,1
8g29,15,ZN,15,1
8g29,16,MG,16,1
8g29,16,ZN,16,1
8g29,17,MG,17,1
8g29,17,MG,17,2
8g29,17,MG,17,3
8g29,18,MG,1A,12
8g29,18,MG,18,1
8g29,18,MG,18,2
8g29,19,ZN,19,1
8g29,1D,MG,1A,14
8g29,1D,MG,1A,15
8g29,1D,MG,1D,1
8g29,1D,MG,1D,2
8g29,1D,MG,1D,3
8g29,1D,MG,1D,4
8g29,1D,MG,1D,5
8g29,1D,MG,1D,6
8g29,1D,MG,1D,7
8g29,1D,MG,1D,8
8g29,1D,MG,1D,9
8g29,1e,MG,1e,1
8g29,1E,MG,1E,1
8g29,1e,MG,1e,2
8g29,1E,MG,1E,2
8g29,1E,MG,1E,3
8g29,1E,MG,1E,4
8g29,1F,MG,1A,1
8g29,1f,MG,1f,1
8g29,1F,MG,1A,4
8g29,1F,MG,1A,9
8g29,1F,MG,1A,13
8g29,1F,MG,1F,1
8g29,1F,MG,1F,2
8g29,1F,MG,1F,3
8g29,1F,MG,1F,4
8g29,1F,MG,1F,5
8g29,1F,MG,1F,6
8g29,1F,MG,1F,7
8g29,1F,MG,1F,8
8g29,1G,MG,1G,1
8g29,1k,MG,1a,1
8g29,1m,MG,1m,1
8g29,1N,MG,1N,1
8g29,1n,MG,1n,1
8g29,1N,MG,1N,2
8g29,1n,ZN,1n,1
8g29,1N,MG,1N,3
8g29,1O,MG,1O,1
8g29,1P,MG,1A,5
8g29,1P,MG,1P,1
8g29,1P,MG,1P,2
8g29,1P,MG,1P,3
8g29,1P,MG,1P,4
8g29,1Q,MG,1A,10
8g29,1Q,MG,1Q,1
8g29,1Q,MG,1Q,2
8g29,1Q,MG,1Q,3
8g29,1Q,MG,1Q,4
8g29,1R,MG,1A,3
8g29,1R,MG,1R,1
8g29,1S,MG,1S,1
8g29,1S,MG,1S,2
8g29,1t,MG,1t,1
8g29,1T,MG,1T,1
8g29,1U,MG,1A,7
8g29,1U,MG,1A,11
8g29,1U,MG,1N,3
8g29,1U,MG,1U,1
8g29,1U,MG,1U,2
8g29,1U,MG,1U,3
8g29,1U,MG,1U,4
8g29,1U,MG,1U,5
8g29,1U,MG,1V,1
8g29,1V,MG,1A,2
8g29,1V,MG,1A,8
8g29,1V,MG,1V,1
8g29,1V,MG,1V,2
8g29,1V,MG,1V,3
8g29,1W,MG,1A,6
8g29,1W,MG,1W,1
8g29,1W,MG,1W,2
8g29,1W,MG,1W,3
8g29,1X,MG,1X,1
8g29,1X,MG,1X,2
8g29,1X,MG,1X,3
8g29,1X,MG,1X,4
8g29,1X,MG,1X,5
8g29,1Y,MG,1Y,1
8g29,1Y,ZN,1Y,1
8g29,1Z,MG,1B,1
8g29,20,MG,20,1
8g29,21,MG,21,1
8g29,23,MG,23,1
8g29,24,ZN,24,1
8g29,25,MG,25,1
8g29,25,ZN,25,1
8g29,26,ZN,26,1
8g29,27,MG,27,1
8g29,29,ZN,29,1
8g29,2D,MG,2D,1
8g29,2D,MG,2D,2
8g29,2D,MG,2D,3
8g29,2E,MG,2E,1
8g29,2F,MG,2F,1
8g29,2F,MG,2F,2
8g29,2F,MG,2F,3
8g29,2F,MG,2F,4
8g29,2G,MG,2G,1
8g29,2n,ZN,2n,1
8g29,2Q,MG,2Q,1
8g29,2Q,MG,2Q,2
8g29,2U,MG,2U,1
8g29,2W,MG,2W,1
8g29,2W,MG,2W,2
8g29,2X,MG,2X,1
8g29,2Y,ZN,2Y,1
8g2a,10,MG,10,1
8g2a,10,MG,10,2
8g2a,10,MG,10,3
8g2a,11,MG,11,1
8g2a,11,MG,11,2
8g2a,12,MG,12,1
8g2a,13,MG,1A,3
8g2a,13,MG,13,1
8g2a,13,MG,13,2
8g2a,14,ZN,14,1
8g2a,15,MG,15,1
8g2a,15,MG,15,2
8g2a,15,MG,15,3
8g2a,15,ZN,15,1
8g2a,16,MG,1A,4
8g2a,16,MG,1A,8
8g2a,16,MG,16,1
8g2a,16,ZN,16,1
8g2a,17,MG,1A,1
8g2a,17,MG,17,1
8g2a,17,MG,17,2
8g2a,17,MG,17,3
8g2a,18,MG,1A,12
8g2a,18,MG,1A,15
8g2a,18,MG,18,1
8g2a,19,ZN,19,1
8g2a,1D,MG,1D,1
8g2a,1D,MG,1D,2
8g2a,1D,MG,1D,3
8g2a,1D,MG,1D,4
8g2a,1D,MG,1D,5
8g2a,1D,MG,1D,6
8g2a,1D,MG,1D,7
8g2a,1D,MG,1D,8
8g2a,1D,MG,1D,9
8g2a,1D,MG,1D,10
8g2a,1E,MG,1A,10
8g2a,1e,MG,1e,1
8g2a,1E,MG,1E,1
8g2a,1e,MG,1e,2
8g2a,1E,MG,1E,2
8g2a,1E,MG,1E,3
8g2a,1E,MG,1E,4
8g2a,1E,MG,1E,5
8g2a,1F,MG,1A,6
8g2a,1F,MG,1A,9
8g2a,1F,MG,1A,16
8g2a,1F,MG,1F,1
8g2a,1F,MG,1F,2
8g2a,1F,MG,1F,3
8g2a,1F,MG,1F,4
8g2a,1F,MG,1F,5
8g2a,1F,MG,1F,6
8g2a,1F,MG,1F,7
8g2a,1F,MG,1F,8
8g2a,1F,MG,1F,9
8g2a,1G,MG,1G,1
8g2a,1I,MG,1I,1
8g2a,1k,MG,1a,2
8g2a,1k,MG,1k,1
8g2a,1l,MG,1a,1
8g2a,1m,MG,1m,1
8g2a,1N,MG,1N,1
8g2a,1n,ZN,1n,1
8g2a,1N,MG,1N,2
8g2a,1O,MG,1O,1
8g2a,1O,MG,1O,2
8g2a,1P,MG,1P,1
8g2a,1P,MG,1P,2
8g2a,1P,MG,1P,3
8g2a,1P,MG,1P,4
8g2a,1Q,MG,1A,7
8g2a,1Q,MG,1Q,1
8g2a,1Q,MG,1Q,2
8g2a,1Q,MG,1Q,3
8g2a,1Q,MG,1Q,4
8g2a,1R,MG,1A,2
8g2a,1R,MG,1A,5
8g2a,1R,MG,15,3
8g2a,1S,MG,1S,1
8g2a,1S,MG,1S,2
8g2a,1U,MG,1U,1
8g2a,1U,MG,1U,2
8g2a,1U,MG,1U,3
8g2a,1U,MG,1U,4
8g2a,1U,MG,1U,5
8g2a,1U,MG,1U,6
8g2a,1U,MG,1U,7
8g2a,1U,MG,1U,8
8g2a,1U,MG,1U,9
8g2a,1U,MG,1V,2
8g2a,1V,MG,1A,11
8g2a,1V,MG,1V,1
8g2a,1V,MG,1V,2
8g2a,1V,MG,1V,3
8g2a,1V,MG,1V,4
8g2a,1W,MG,1A,13
8g2a,1W,MG,1W,1
8g2a,1W,MG,1W,2
8g2a,1W,MG,1W,3
8g2a,1X,MG,1A,14
8g2a,1X,MG,1X,1
8g2a,1X,MG,1X,2
8g2a,1X,MG,1X,3
8g2a,1Y,MG,1Y,1
8g2a,1Y,ZN,1Y,1
8g2a,21,MG,21,1
8g2a,23,MG,23,1
8g2a,24,ZN,24,1
8g2a,25,MG,25,1
8g2a,25,ZN,25,1
8g2a,26,MG,26,1
8g2a,26,ZN,26,1
8g2a,27,MG,27,1
8g2a,29,ZN,29,1
8g2a,2d,MG,2d,1
8g2a,2D,MG,2A,1
8g2a,2D,MG,2A,2
8g2a,2D,MG,2D,1
8g2a,2D,MG,2D,2
8g2a,2D,MG,2D,3
8g2a,2D,MG,2D,4
8g2a,2e,MG,2e,1
8g2a,2E,MG,2E,1
8g2a,2f,MG,2f,1
8g2a,2F,MG,2F,1
8g2a,2F,MG,2F,2
8g2a,2F,MG,2F,3
8g2a,2F,MG,2F,4
8g2a,2G,MG,2G,1
8g2a,2k,MG,2a,1
8g2a,2l,MG,2l,1
8g2a,2l,MG,2l,2
8g2a,2n,MG,2n,1
8g2a,2n,ZN,2n,1
8g2a,2q,MG,2q,1
8g2a,2Q,MG,2A,4
8g2a,2Q,MG,2Q,1
8g2a,2t,MG,2t,1
8g2a,2U,MG,2U,1
8g2a,2V,MG,2V,1
8g2a,2W,MG,2A,3
8g2a,2W,MG,2W,1
8g2a,2X,MG,2X,1
8g2a,2Y,ZN,2Y,1
8g2b,10,MG,1A,8
8g2b,10,MG,10,1
8g2b,10,MG,10,2
8g2b,11,MG,11,1
8g2b,12,MG,12,1
8g2b,12,MG,12,2
8g2b,13,MG,13,1
8g2b,13,MG,13,2
8g2b,14,ZN,14,1
8g2b,15,MG,15,1
8g2b,15,MG,15,2
8g2b,15,ZN,15,1
8g2b,16,ZN,16,1
8g2b,17,MG,1A,1
8g2b,17,MG,17,1
8g2b,17,MG,17,2
8g2b,18,MG,1A,9
8g2b,18,MG,18,1
8g2b,18,MG,18,2
8g2b,19,ZN,19,1
8g2b,1D,MG,1D,1
8g2b,1D,MG,1D,2
8g2b,1D,MG,1D,3
8g2b,1D,MG,1D,4
8g2b,1D,MG,1D,5
8g2b,1D,MG,1D,6
8g2b,1D,MG,1D,7
8g2b,1D,MG,1D,8
8g2b,1D,MG,1D,9
8g2b,1E,MG,1E,1
8g2b,1e,MG,1e,1
8g2b,1e,MG,1e,2
8g2b,1E,MG,1E,2
8g2b,1E,MG,1E,3
8g2b,1E,MG,1E,4
8g2b,1E,MG,1E,5
8g2b,1F,MG,1A,3
8g2b,1f,MG,1f,1
8g2b,1F,MG,1A,4
8g2b,1F,MG,1A,10
8g2b,1F,MG,1F,1
8g2b,1F,MG,1F,2
8g2b,1F,MG,1F,3
8g2b,1F,MG,1F,4
8g2b,1F,MG,1F,5
8g2b,1F,MG,1F,6
8g2b,1F,MG,1F,7
8g2b,1F,MG,1F,8
8g2b,1G,MG,1G,1
8g2b,1I,MG,1I,1
8g2b,1k,MG,1k,1
8g2b,1l,MG,1a,1
8g2b,1m,MG,1m,1
8g2b,1N,MG,1N,1
8g2b,1n,MG,1n,1
8g2b,1N,MG,1N,2
8g2b,1n,ZN,1n,1
8g2b,1N,MG,1N,3
8g2b,1O,MG,1O,1
8g2b,1P,MG,1P,1
8g2b,1P,MG,1P,2
8g2b,1P,MG,1P,3
8g2b,1P,MG,1P,4
8g2b,1Q,MG,1A,5
8g2b,1Q,MG,1A,6
8g2b,1Q,MG,1Q,1
8g2b,1Q,MG,1Q,2
8g2b,1Q,MG,1Q,3
8g2b,1R,MG,1A,2
8g2b,1R,MG,1R,1
8g2b,1S,MG,1S,1
8g2b,1S,MG,1S,2
8g2b,1t,MG,1t,1
8g2b,1U,MG,1U,1
8g2b,1U,MG,1U,2
8g2b,1U,MG,1U,3
8g2b,1U,MG,1U,4
8g2b,1U,MG,1U,5
8g2b,1U,MG,1U,6
8g2b,1U,MG,1U,7
8g2b,1U,MG,1U,8
8g2b,1V,MG,1U,7
8g2b,1V,MG,1V,1
8g2b,1V,MG,1V,2
8g2b,1V,MG,1V,3
8g2b,1V,MG,1V,4
8g2b,1W,MG,1A,7
8g2b,1W,MG,1W,1
8g2b,1W,MG,1W,2
8g2b,1W,MG,1W,3
8g2b,1X,MG,1X,1
8g2b,1X,MG,1X,2
8g2b,1X,MG,1X,3
8g2b,1X,MG,1X,4
8g2b,1X,MG,1X,5
8g2b,1Y,MG,1Y,1
8g2b,1Y,ZN,1Y,1
8g2b,21,MG,21,1
8g2b,23,MG,23,1
8g2b,24,ZN,24,1
8g2b,25,MG,2A,1
8g2b,25,ZN,25,1
8g2b,26,MG,2A,3
8g2b,26,ZN,26,1
8g2b,27,MG,27,1
8g2b,29,MG,29,1
8g2b,29,ZN,29,1
8g2b,2d,MG,2d,1
8g2b,2D,MG,2D,1
8g2b,2D,MG,2D,2
8g2b,2D,MG,2D,3
8g2b,2D,MG,2D,4
8g2b,2e,MG,2e,1
8g2b,2E,MG,2E,1
8g2b,2f,MG,2f,1
8g2b,2F,MG,2F,1
8g2b,2F,MG,2F,2
8g2b,2F,MG,2F,3
8g2b,2F,MG,2F,4
8g2b,2G,MG,2G,1
8g2b,2k,MG,2a,2
8g2b,2l,MG,2a,1
8g2b,2l,MG,2l,1
8g2b,2l,MG,2l,2
8g2b,2n,ZN,2n,1
8g2b,2q,MG,2q,1
8g2b,2q,MG,2q,2
8g2b,2Q,MG,2Q,1
8g2b,2Q,MG,2Q,2
8g2b,2Q,MG,2Q,3
8g2b,2t,MG,2t,1
8g2b,2T,MG,2T,1
8g2b,2U,MG,2U,1
8g2b,2V,MG,2V,1
8g2b,2W,MG,2A,2
8g2b,2X,MG,2X,1
8g2b,2Y,ZN,2Y,1
8g2c,10,MG,10,1
8g2c,10,MG,10,2
8g2c,10,MG,10,3
8g2c,11,MG,11,1
8g2c,12,MG,12,1
8g2c,13,MG,13,1
8g2c,13,MG,13,2
8g2c,14,ZN,14,1
8g2c,15,MG,15,1
8g2c,15,ZN,15,1
8g2c,16,MG,16,1
8g2c,16,ZN,16,1
8g2c,17,MG,1A,1
8g2c,17,MG,1A,17
8g2c,17,MG,17,1
8g2c,17,MG,17,2
8g2c,18,MG,1A,11
8g2c,18,MG,18,1
8g2c,18,MG,18,2
8g2c,18,MG,18,3
8g2c,19,ZN,19,1
8g2c,1D,MG,1A,14
8g2c,1D,MG,1A,15
8g2c,1D,MG,1D,1
8g2c,1D,MG,1D,2
8g2c,1D,MG,1D,3
8g2c,1D,MG,1D,4
8g2c,1D,MG,1D,5
8g2c,1D,MG,1D,6
8g2c,1D,MG,1D,7
8g2c,1D,MG,1D,8
8g2c,1D,MG,1D,9
8g2c,1e,MG,1e,1
8g2c,1E,MG,1E,1
8g2c,1e,MG,1e,2
8g2c,1E,MG,1E,2
8g2c,1E,MG,1E,3
8g2c,1F,MG,1A,3
8g2c,1f,MG,1f,1
8g2c,1F,MG,1A,4
8g2c,1F,MG,1A,12
8g2c,1F,MG,1F,1
8g2c,1F,MG,1F,2
8g2c,1F,MG,1F,3
8g2c,1F,MG,1F,4
8g2c,1F,MG,1F,5
8g2c,1F,MG,1F,6
8g2c,1F,MG,1F,7
8g2c,1G,MG,1G,1
8g2c,1I,MG,1I,1
8g2c,1k,MG,1a,1
8g2c,1l,MG,1a,2
8g2c,1m,MG,1m,1
8g2c,1N,MG,1N,1
8g2c,1n,ZN,1n,1
8g2c,1N,MG,1N,2
8g2c,1O,MG,1O,1
8g2c,1O,MG,1O,2
8g2c,1O,MG,1O,3
8g2c,1P,MG,1A,6
8g2c,1P,MG,1A,16
8g2c,1P,MG,1P,1
8g2c,1P,MG,1P,2
8g2c,1P,MG,1P,3
8g2c,1P,MG,1P,4
8g2c,1Q,MG,1A,7
8g2c,1Q,MG,1Q,1
8g2c,1Q,MG,1Q,2
8g2c,1Q,MG,1Q,3
8g2c,1R,MG,1A,2
8g2c,1R,MG,1R,1
8g2c,1S,MG,1S,1
8g2c,1S,MG,1S,2
8g2c,1U,MG,1A,5
8g2c,1U,MG,1A,8
8g2c,1U,MG,1U,1
8g2c,1U,MG,1U,2
8g2c,1U,MG,1U,3
8g2c,1U,MG,1U,4
8g2c,1U,MG,1U,5
8g2c,1V,MG,1A,9
8g2c,1V,MG,1A,10
8g2c,1V,MG,1V,1
8g2c,1V,MG,1V,2
8g2c,1V,MG,1V,3
8g2c,1W,MG,1A,13
8g2c,1W,MG,1W,1
8g2c,1W,MG,1W,2
8g2c,1W,MG,1W,3
8g2c,1X,MG,1X,1
8g2c,1X,MG,1X,2
8g2c,1X,MG,1X,3
8g2c,1X,MG,1X,4
8g2c,1X,MG,1X,5
8g2c,1Y,MG,1Y,1
8g2c,1Y,ZN,1Y,1
8g2c,23,MG,23,1
8g2c,24,ZN,24,1
8g2c,25,ZN,25,1
8g2c,26,ZN,26,1
8g2c,29,MG,29,1
8g2c,29,ZN,29,1
8g2c,2d,MG,2d,1
8g2c,2D,MG,2A,1
8g2c,2D,MG,2A,2
8g2c,2D,MG,2D,1
8g2c,2D,MG,2D,2
8g2c,2D,MG,2D,3
8g2c,2D,MG,2D,4
8g2c,2e,MG,2e,1
8g2c,2E,MG,2E,1
8g2c,2f,MG,2f,1
8g2c,2F,MG,2F,1
8g2c,2F,MG,2F,2
8g2c,2F,MG,2F,3
8g2c,2F,MG,2F,4
8g2c,2G,MG,2G,1
8g2c,2k,MG,2k,1
8g2c,2n,ZN,2n,1
8g2c,2q,MG,2q,1
8g2c,2q,MG,2q,2
8g2c,2Q,MG,2Q,1
8g2c,2Q,MG,2Q,2
8g2c,2U,MG,2U,1
8g2c,2V,MG,2V,1
8g2c,2W,MG,2A,3
8g2c,2X,MG,2X,1
8g2c,2Y,ZN,2Y,1
8g2d,10,MG,10,1
8g2d,10,MG,10,2
8g2d,10,MG,10,3
8g2d,11,MG,11,1
8g2d,12,MG,12,1
8g2d,12,MG,12,2
8g2d,13,MG,13,1
8g2d,13,MG,13,2
8g2d,14,ZN,14,1
8g2d,15,MG,15,1
8g2d,15,ZN,15,1
8g2d,16,MG,16,1
8g2d,16,MG,16,2
8g2d,16,ZN,16,1
8g2d,17,MG,1A,1
8g2d,17,MG,1A,10
8g2d,18,MG,18,1
8g2d,19,ZN,19,1
8g2d,1b,MG,1b,1
8g2d,1D,MG,1A,11
8g2d,1D,MG,1D,1
8g2d,1D,MG,1D,2
8g2d,1D,MG,1D,3
8g2d,1D,MG,1D,4
8g2d,1D,MG,1D,5
8g2d,1D,MG,1D,6
8g2d,1D,MG,1D,7
8g2d,1D,MG,1D,8
8g2d,1D,MG,1D,9
8g2d,1E,MG,1E,1
8g2d,1e,MG,1e,1
8g2d,1e,MG,1e,2
8g2d,1E,MG,1E,2
8g2d,1E,MG,1E,3
8g2d,1E,MG,1E,4
8g2d,1E,MG,1E,5
8g2d,1F,MG,1A,4
8g2d,1F,MG,1A,7
8g2d,1F,MG,1F,1
8g2d,1F,MG,1F,2
8g2d,1F,MG,1F,3
8g2d,1F,MG,1F,4
8g2d,1F,MG,1F,5
8g2d,1F,MG,1F,6
8g2d,1G,MG,1G,1
8g2d,1G,MG,1G,2
8g2d,1I,MG,1I,1
8g2d,1k,MG,1k,1
8g2d,1m,MG,1m,1
8g2d,1N,MG,1N,1
8g2d,1n,MG,1n,1
8g2d,1N,MG,1N,2
8g2d,1n,ZN,1n,1
8g2d,1N,MG,1N,3
8g2d,1O,MG,1O,1
8g2d,1O,MG,1O,2
8g2d,1P,MG,1A,6
8g2d,1P,MG,1P,1
8g2d,1P,MG,1P,2
8g2d,1P,MG,1P,3
8g2d,1P,MG,1P,4
8g2d,1Q,MG,1A,5
8g2d,1Q,MG,1A,8
8g2d,1Q,MG,1Q,1
8g2d,1Q,MG,1Q,2
8g2d,1Q,MG,1Q,3
8g2d,1Q,MG,1Q,4
8g2d,1R,MG,1A,2
8g2d,1R,MG,1A,3
8g2d,1R,MG,1R,1
8g2d,1S,MG,1S,1
8g2d,1S,MG,1S,2
8g2d,1U,MG,1U,1
8g2d,1U,MG,1U,2
8g2d,1U,MG,1U,3
8g2d,1U,MG,1U,4
8g2d,1U,MG,1U,5
8g2d,1U,MG,1U,6
8g2d,1U,MG,1V,2
8g2d,1V,MG,1V,1
8g2d,1V,MG,1V,2
8g2d,1V,MG,1V,3
8g2d,1V,MG,1V,4
8g2d,1W,MG,1A,9
8g2d,1W,MG,1W,1
